Created 2018/1/22 08:46 by Windographer 4.0.19

Latitude = N 0.000000
Longitude = E 0.000000
Elevation = 0 m
Calm threshold = 0 m/s

Included flags: <Unflagged data>
Excluded flags: 

Time stamps indicate the beginning of the time step.

Date/Time	Speed 85 m [m/s]	Speed 85 m SD [m/s]	Speed 85 m Max [m/s]	Speed 85 m Min [m/s]	Speed 75 m [m/s]	Speed 75 m SD [m/s]	Speed 75 m Max [m/s]	Speed 75 m Min [m/s]	Speed 50 m [m/s]	Speed 50 m SD [m/s]	Speed 50 m Max [m/s]	Speed 50 m Min [m/s]	Direction 85 m [°] [°] [°]	Direction 85 m SD [°] [°] [°]	Direction 85 m Max [°] [°] [°]	Direction 85 m Min [°] [°] [°]	Direction 10 m [°] [°] [°]	Direction 10 m SD [°] [°] [°]	Direction 10 m Max [°] [°] [°]	Direction 10 m Min [°] [°] [°]	Temperature 10 m [°C]	Temperature 10 m SD [°C]	Temperature 10 m Max [°C]	Temperature 10 m Min [°C]	Pressure 7 m [kPa]	Pressure 7 m SD [kPa]	Pressure 7 m Max [kPa]	Pressure 7 m Min [kPa]	iPack Voltmtr V 7 m [°C]	iPack Voltmtr V 7 m SD [°C]	iPack Voltmtr V 7 m Max [°C]	iPack Voltmtr V 7 m Min [°C]	Speed 30 m [m/s]	Speed 30 m SD [m/s]	Speed 30 m Max [m/s]	Speed 30 m Min [m/s]	Speed 10 m [m/s]	Speed 10 m SD [m/s]	Speed 10 m Max [m/s]	Speed 10 m Min [m/s]	Custom [unit]	Custom SD [unit]	Custom Max [unit]	Custom Min [unit]	
2017-05-26 14:00	3.633	1.102	10.900	0.300	3.550	1.092	9.200	0.300	3.450	1.158	8.500	0.300					259.7	45.8	0.0	0.0	25.5	0.3	26.4	24.6	84.0	0.0	84.0	83.9	13.900	0.0000	13.900	13.900	3.333	1.392	9.200	0.300	3.433	1.319	8.500	0.300	0.0000	0.0000	0.0000	0.0000
2017-05-26 15:00	4.567	1.278	10.000	0.300	4.617	1.262	10.000	0.300	4.533	1.288	10.000	0.300					206.3	35.9	0.0	0.0	26.1	0.3	27.6	25.2	83.9	0.0	84.0	83.8	13.900	0.0000	13.900	13.900	4.533	1.288	10.900	0.300	4.100	1.344	9.200	0.300	0.0000	0.0000	0.0000	0.0000
2017-05-26 16:00	4.100	1.145	9.200	0.300	4.083	1.145	9.200	0.300	4.183	1.216	9.200	0.300					209.0	32.1	0.0	0.0	26.5	0.3	27.3	25.8	83.9	0.0	83.9	83.8	13.900	0.0000	13.900	13.900	4.217	1.292	10.000	0.300	4.050	1.163	8.500	0.300	0.0000	0.0000	0.0000	0.0000
2017-05-26 17:00	2.550	1.105	6.300	0.300	2.533	1.127	5.600	0.300	2.433	1.145	7.200	0.300					237.6	54.5	0.0	0.0	28.0	0.3	29.5	26.7	83.9	0.0	83.9	83.8	13.817	0.0000	13.900	13.800	2.150	1.097	6.400	0.300	2.067	0.996	6.400	0.300	0.0000	0.0000	0.0000	0.0000
2017-05-26 18:00	3.000	0.704	4.800	0.300	2.983	0.726	4.800	0.300	2.667	0.778	4.800	0.300					255.6	14.9	0.0	0.0	26.5	0.2	27.9	25.5	83.8	0.0	83.9	83.8	13.817	0.0000	13.900	13.800	2.617	0.926	4.800	0.300	2.950	0.753	5.600	0.300	0.0000	0.0000	0.0000	0.0000
2017-05-26 19:00	3.067	0.443	4.800	1.800	3.033	0.440	4.800	1.100	2.850	0.440	4.100	1.100					216.4	6.5	0.0	0.0	24.5	0.1	25.5	24.0	83.8	0.0	83.8	83.7	13.800	0.0000	13.900	13.600	2.633	0.545	4.100	0.300	2.750	0.412	4.100	1.800	0.0000	0.0000	0.0000	0.0000
2017-05-26 20:00	4.050	0.681	7.200	1.800	3.950	0.666	7.200	1.800	3.733	0.716	6.300	1.800					212.8	6.2	0.0	0.0	24.0	0.1	24.3	23.7	83.8	0.0	83.8	83.7	13.567	0.0000	13.600	13.500	3.617	0.686	6.400	1.800	3.667	0.592	6.400	1.800	0.0000	0.0000	0.0000	0.0000
2017-05-26 21:00	3.733	0.586	7.200	1.100	3.650	0.586	6.300	0.300	3.400	0.586	5.600	0.300					212.0	18.3	0.0	0.0	22.7	0.2	23.7	21.9	83.8	0.0	83.8	83.8	13.500	0.0000	13.500	13.500	3.167	0.666	6.400	0.300	3.250	0.687	6.400	0.300	0.0000	0.0000	0.0000	0.0000
2017-05-26 22:00	5.417	0.712	7.800	2.500	5.217	0.657	7.800	2.500	4.750	0.742	7.800	1.800					213.9	10.3	0.0	0.0	21.9	0.1	22.5	21.6	83.8	0.0	83.8	83.7	13.450	0.0000	13.500	13.400	4.367	0.791	7.800	1.100	4.300	0.687	7.800	1.800	0.0000	0.0000	0.0000	0.0000
2017-05-26 23:00	5.933	0.476	7.800	3.300	5.617	0.498	7.800	3.300	4.717	0.627	7.200	1.800					213.9	6.1	0.0	0.0	21.5	0.1	21.9	21.3	83.7	0.0	83.8	83.7	13.400	0.0000	13.500	13.400	4.217	0.666	6.400	1.100	3.817	0.586	5.600	1.800	0.0000	0.0000	0.0000	0.0000
2017-05-27 00:00	5.783	0.473	7.800	4.100	5.517	0.473	7.200	4.100	4.900	0.488	7.200	2.600					205.0	5.7	0.0	0.0	21.6	0.1	21.9	21.6	83.7	0.0	83.7	83.6	13.400	0.0000	13.400	13.400	4.400	0.507	6.400	1.800	3.733	0.539	6.400	1.800	0.0000	0.0000	0.0000	0.0000
2017-05-27 01:00	5.283	0.456	6.300	4.100	4.983	0.488	6.300	3.300	4.250	0.520	6.300	2.600					213.0	6.4	0.0	0.0	21.3	0.1	21.9	21.3	83.7	0.0	83.7	83.6	13.400	0.0000	13.400	13.400	3.567	0.619	5.600	1.100	3.133	0.564	4.800	1.100	0.0000	0.0000	0.0000	0.0000
2017-05-27 02:00	5.567	0.524	7.800	4.100	5.200	0.476	7.200	4.100	4.450	0.488	6.300	2.600					222.9	6.1	0.0	0.0	21.0	0.1	21.3	20.7	83.7	0.0	83.7	83.6	13.400	0.0000	13.400	13.400	3.950	0.469	5.600	1.800	3.517	0.473	4.800	1.800	0.0000	0.0000	0.0000	0.0000
2017-05-27 03:00	6.967	0.473	9.200	4.800	6.600	0.473	8.500	4.800	5.550	0.453	7.800	4.100					223.4	4.6	0.0	0.0	20.6	0.1	21.0	20.4	83.6	0.0	83.7	83.6	13.400	0.0000	13.400	13.400	4.950	0.469	7.200	3.400	4.517	0.436	5.600	3.300	0.0000	0.0000	0.0000	0.0000
2017-05-27 04:00	6.917	0.389	8.500	5.600	6.650	0.456	8.500	4.800	5.967	0.460	7.800	4.100					216.9	3.6	0.0	0.0	20.4	0.1	20.7	20.1	83.6	0.0	83.7	83.6	13.400	0.0000	13.400	13.400	5.583	0.456	7.200	4.100	5.150	0.418	7.800	3.300	0.0000	0.0000	0.0000	0.0000
2017-05-27 05:00	8.467	0.385	10.000	7.200	8.300	0.370	10.000	7.200	7.833	0.354	9.200	6.300					222.5	2.7	0.0	0.0	20.5	0.1	20.7	20.1	83.6	0.0	83.7	83.6	13.367	0.0000	13.400	13.400	7.733	0.370	9.200	6.400	7.317	0.460	9.200	5.600	0.0000	0.0000	0.0000	0.0000
2017-05-27 06:00	9.650	0.469	11.900	7.200	9.433	0.542	12.400	7.200	8.567	0.870	10.900	4.800					226.0	9.9	0.0	0.0	20.5	0.1	20.7	20.4	83.7	0.0	83.7	83.6	13.450	0.0408	13.800	13.400	8.000	0.992	11.900	4.100	7.717	1.034	11.900	4.100	0.0000	0.0000	0.0000	0.0000
2017-05-27 07:00	8.967	0.965	12.400	4.800	8.767	1.035	12.400	4.800	8.033	1.128	12.300	4.100					217.3	11.7	0.0	0.0	20.9	0.1	21.6	20.4	83.7	0.0	83.8	83.6	14.000	0.0408	14.100	13.800	7.833	1.103	11.900	4.100	8.017	1.069	11.900	4.800	0.0000	0.0000	0.0000	0.0000
2017-05-27 08:00	7.900	1.047	12.400	3.300	7.867	1.049	12.400	4.100	7.933	1.074	12.300	3.300					209.2	12.2	0.0	0.0	21.5	0.1	22.5	21.3	83.7	0.0	83.8	83.7	14.000	0.0000	14.100	14.000	8.233	1.108	12.400	4.100	8.617	1.190	12.900	4.100	0.0000	0.0000	0.0000	0.0000
2017-05-27 09:00	7.883	1.080	11.900	3.300	7.867	1.129	12.400	3.300	7.967	1.170	12.300	2.600					214.8	15.4	0.0	0.0	23.4	0.2	24.9	22.2	83.8	0.0	83.8	83.7	13.917	0.1414	14.000	13.400	8.167	1.278	12.400	2.600	8.383	1.432	12.900	2.600	0.0000	0.0000	0.0000	0.0000
2017-05-27 10:00	7.500	1.262	12.900	3.300	7.450	1.318	12.900	3.300	7.467	1.404	12.900	1.800					206.9	20.3	0.0	0.0	25.6	0.2	27.6	24.6	83.8	0.0	83.8	83.8	13.933	0.0000	14.000	13.900	7.700	1.498	12.900	2.600	7.700	1.558	12.900	1.800	0.0000	0.0000	0.0000	0.0000
2017-05-27 11:00	6.950	1.573	12.400	1.100	6.933	1.586	12.400	1.100	7.033	1.665	12.900	1.100					248.7	24.7	0.0	0.0	27.0	0.2	27.9	26.7	83.8	0.0	83.8	83.8	13.900	0.0000	13.900	13.900	7.100	1.726	12.400	1.800	7.083	1.794	12.900	1.100	0.0000	0.0000	0.0000	0.0000
2017-05-27 12:00	6.450	1.544	12.900	1.800	6.333	1.596	12.400	1.100	6.167	1.537	12.300	1.100					251.0	20.1	0.0	0.0	27.9	0.3	29.1	27.0	83.8	0.0	83.8	83.8	13.900	0.0000	13.900	13.900	6.200	1.670	11.900	0.300	6.233	1.890	11.900	0.300	0.0000	0.0000	0.0000	0.0000
2017-05-27 13:00	6.150	1.700	12.400	0.300	6.067	1.681	11.900	0.300	5.950	1.637	11.800	0.300					230.6	35.9	0.0	0.0	29.0	0.3	30.1	28.2	83.8	0.0	83.8	83.7	13.867	0.0000	13.900	13.800	6.033	1.719	12.400	0.300	5.850	1.752	11.900	1.100	0.0000	0.0000	0.0000	0.0000
2017-05-27 14:00	5.900	1.453	11.900	0.300	5.833	1.445	10.900	0.300	5.550	1.608	12.300	0.300					285.5	31.7	0.0	0.0	29.5	0.3	30.7	28.5	83.8	0.0	83.8	83.7	13.800	0.0000	13.900	13.800	5.567	1.803	12.400	0.300	5.400	1.862	11.900	0.300	0.0000	0.0000	0.0000	0.0000
2017-05-27 15:00	5.517	1.415	12.900	0.300	5.383	1.432	14.600	0.300	5.167	1.482	12.900	0.300					279.4	37.4	0.0	0.0	30.1	0.5	31.7	28.8	83.7	0.0	83.8	83.7	13.800	0.0000	13.800	13.800	5.267	1.582	14.100	0.300	5.233	1.573	14.100	0.300	0.0000	0.0000	0.0000	0.0000
2017-05-27 16:00	6.017	1.605	12.400	1.100	5.933	1.614	12.900	1.100	5.567	1.734	12.300	0.300					303.4	29.8	0.0	0.0	30.7	0.3	31.7	30.1	83.7	0.0	83.8	83.7	13.800	0.0000	13.800	13.800	5.533	1.750	11.900	0.300	5.433	1.873	12.400	0.300	0.0000	0.0000	0.0000	0.0000
2017-05-27 17:00	6.083	1.000	9.200	2.500	5.983	1.048	10.000	1.800	5.783	1.061	10.000	1.800					271.4	16.1	0.0	0.0	30.3	0.2	31.0	29.5	83.7	0.0	83.7	83.6	13.800	0.0000	13.800	13.800	5.833	1.107	10.000	1.100	5.933	1.139	10.000	2.600	0.0000	0.0000	0.0000	0.0000
2017-05-27 18:00	6.150	0.799	9.200	4.100	6.117	0.806	9.200	3.300	5.800	0.859	9.200	3.300					301.6	11.5	0.0	0.0	30.1	0.1	30.7	29.5	83.7	0.0	83.7	83.6	13.800	0.0000	13.800	13.800	5.633	0.930	9.200	2.600	5.283	0.909	9.200	1.800	0.0000	0.0000	0.0000	0.0000
2017-05-27 19:00	6.517	0.914	12.900	4.100	6.400	0.879	12.900	4.100	6.050	0.837	12.300	4.100					290.3	20.0	0.0	0.0	28.5	0.2	29.5	26.7	83.6	0.0	83.7	83.6	13.750	0.0000	13.900	13.600	5.983	0.853	12.900	3.400	5.733	0.875	12.400	2.600	0.0000	0.0000	0.0000	0.0000
2017-05-27 20:00	6.100	1.227	14.000	0.300	6.100	1.194	14.000	0.300	5.817	1.264	12.300	0.300					33.8	30.7	0.0	0.0	27.0	0.1	27.6	26.4	83.6	0.0	83.7	83.6	13.550	0.0000	13.600	13.500	5.767	1.339	12.900	0.300	5.733	1.358	14.100	0.300	0.0000	0.0000	0.0000	0.0000
2017-05-27 21:00	4.983	0.663	7.200	1.100	4.900	0.610	7.200	1.800	4.683	0.644	7.200	0.300					283.2	14.5	0.0	0.0	27.4	0.1	27.6	27.3	83.7	0.0	83.7	83.6	13.500	0.0000	13.500	13.500	4.667	0.693	7.800	0.300	4.617	0.783	7.200	0.300	0.0000	0.0000	0.0000	0.0000
2017-05-27 22:00	6.600	0.572	8.500	4.800	6.417	0.606	8.500	3.300	6.100	0.577	8.500	3.300					258.0	7.8	0.0	0.0	26.6	0.2	27.6	26.1	83.7	0.0	83.7	83.6	13.483	0.0000	13.500	13.400	6.333	0.596	8.500	3.400	6.433	0.614	8.500	2.600	0.0000	0.0000	0.0000	0.0000
2017-05-27 23:00	7.617	0.507	9.200	5.600	7.533	0.492	9.200	5.600	7.300	0.488	9.200	4.800					260.5	5.2	0.0	0.0	26.3	0.1	27.0	26.1	83.6	0.0	83.7	83.6	13.400	0.0000	13.500	13.400	7.283	0.542	8.500	4.100	7.117	0.671	8.500	4.800	0.0000	0.0000	0.0000	0.0000
2017-05-28 00:00	8.733	0.656	10.900	5.600	8.667	0.642	10.900	5.600	8.267	0.627	10.000	4.100					248.2	6.5	0.0	0.0	25.2	0.1	26.4	24.6	83.6	0.0	83.6	83.5	13.400	0.0000	13.400	13.400	8.133	0.712	10.000	4.800	7.950	0.739	10.900	4.800	0.0000	0.0000	0.0000	0.0000
2017-05-28 01:00	9.783	0.736	12.400	7.200	9.550	0.768	12.400	7.200	8.917	0.764	12.300	6.300					242.8	5.9	0.0	0.0	23.6	0.1	24.6	22.8	83.6	0.0	83.6	83.5	13.400	0.0000	13.400	13.400	8.767	0.837	12.400	5.600	8.700	0.867	12.400	5.600	0.0000	0.0000	0.0000	0.0000
2017-05-28 02:00	9.533	0.653	11.900	7.200	9.367	0.648	11.900	7.200	8.717	0.611	11.800	6.300					243.7	5.1	0.0	0.0	23.3	0.1	24.0	22.5	83.6	0.0	83.6	83.5	13.400	0.0000	13.400	13.400	8.450	0.648	11.900	6.400	8.117	0.736	10.900	5.600	0.0000	0.0000	0.0000	0.0000
2017-05-28 03:00	8.200	0.645	10.900	3.300	8.133	0.638	10.900	4.100	7.683	0.716	10.900	4.100					242.5	7.0	0.0	0.0	23.1	0.1	24.0	22.5	83.6	0.0	83.6	83.5	13.400	0.0000	13.400	13.400	7.283	0.828	11.900	4.100	7.033	0.775	10.900	4.100	0.0000	0.0000	0.0000	0.0000
2017-05-28 04:00	6.683	0.564	8.500	4.800	6.800	0.601	8.500	4.800	6.600	0.507	8.500	4.100					235.5	6.6	0.0	0.0	22.9	0.1	23.4	22.5	83.6	0.0	83.7	83.6	13.400	0.0000	13.400	13.400	6.433	0.542	8.500	4.100	6.300	0.720	8.500	3.300	0.0000	0.0000	0.0000	0.0000
2017-05-28 05:00	6.450	0.480	7.800	4.100	6.350	0.537	7.800	4.100	6.017	0.447	7.800	4.100					243.7	5.9	0.0	0.0	22.6	0.1	23.1	22.5	83.7	0.0	83.7	83.6	13.317	0.0000	13.400	13.400	5.883	0.574	7.800	2.600	5.650	0.626	7.200	3.300	0.0000	0.0000	0.0000	0.0000
2017-05-28 06:00	4.200	0.453	5.600	2.500	4.267	0.404	5.600	2.500	4.033	0.507	5.600	2.600					245.5	8.2	0.0	0.0	22.8	0.1	23.4	22.5	83.7	0.0	83.8	83.7	13.517	0.0577	14.000	13.300	3.717	0.552	6.400	1.100	3.517	0.528	6.400	0.300	0.0000	0.0000	0.0000	0.0000
2017-05-28 07:00	4.517	0.763	7.800	1.800	4.517	0.779	7.800	1.100	4.217	0.944	7.800	0.300					338.9	49.0	0.0	0.0	22.6	0.1	23.4	21.9	83.8	0.0	83.9	83.7	14.000	0.0000	14.000	14.000	4.100	1.108	8.500	0.300	3.733	1.093	8.500	0.300	0.0000	0.0000	0.0000	0.0000
2017-05-28 08:00	4.650	0.638	7.200	1.800	4.700	0.676	8.500	1.800	4.433	0.752	7.800	1.100					342.2	18.9	0.0	0.0	22.8	0.1	23.7	22.5	83.9	0.0	83.9	83.8	14.000	0.0000	14.000	14.000	4.433	0.786	7.200	1.100	4.233	0.786	7.200	1.800	0.0000	0.0000	0.0000	0.0000
2017-05-28 09:00	1.783	0.938	5.600	0.300	1.883	0.958	5.600	0.300	1.767	0.976	6.300	0.300					339.9	46.6	0.0	0.0	24.1	0.3	26.4	22.5	83.9	0.0	84.0	83.9	13.950	0.0408	14.000	13.600	2.000	0.994	7.200	0.300	2.167	0.861	7.200	0.300	0.0000	0.0000	0.0000	0.0000
2017-05-28 10:00	2.267	0.945	6.300	0.300	2.317	0.976	6.300	0.300	2.000	1.009	6.300	0.300					330.2	45.3	0.0	0.0	26.0	0.3	27.3	25.2	84.0	0.0	84.0	83.9	13.900	0.0000	13.900	13.900	2.017	0.937	6.400	0.300	2.200	0.890	5.600	0.300	0.0000	0.0000	0.0000	0.0000
2017-05-28 11:00	4.050	0.938	8.500	1.100	4.200	0.942	8.500	1.100	4.133	1.082	9.200	0.300					32.0	20.8	0.0	0.0	26.1	0.1	27.0	25.8	84.0	0.0	84.0	83.9	13.900	0.0000	13.900	13.900	4.217	1.214	10.000	0.300	4.350	1.292	10.000	0.300	0.0000	0.0000	0.0000	0.0000
2017-05-28 12:00	6.217	1.086	10.900	2.500	6.567	1.139	10.900	2.500	6.700	1.140	10.900	2.600					30.3	10.8	0.0	0.0	26.0	0.1	26.4	25.5	83.9	0.0	84.0	83.9	13.900	0.0000	13.900	13.900	6.800	1.227	10.900	3.400	7.067	1.321	12.400	1.800	0.0000	0.0000	0.0000	0.0000
2017-05-28 13:00	7.917	1.194	12.400	4.100	7.983	1.190	12.400	4.100	8.050	1.210	12.300	4.100					34.4	8.4	0.0	0.0	26.3	0.1	26.7	26.1	83.9	0.0	83.9	83.8	13.900	0.0000	13.900	13.900	8.417	1.278	12.900	4.100	8.683	1.292	14.100	4.100	0.0000	0.0000	0.0000	0.0000
2017-05-28 14:00	6.567	1.166	10.900	2.500	6.650	1.141	11.900	2.500	6.733	1.285	10.900	1.800					41.3	11.6	0.0	0.0	27.0	0.2	28.2	26.4	83.8	0.0	83.9	83.8	13.900	0.0000	13.900	13.900	7.067	1.347	11.900	2.600	7.183	1.393	12.400	2.600	0.0000	0.0000	0.0000	0.0000
2017-05-28 15:00	5.983	1.296	12.900	0.300	5.967	1.286	12.900	1.100	5.783	1.272	11.800	1.100					39.7	13.6	0.0	0.0	28.2	0.2	28.8	27.6	83.8	0.0	83.8	83.8	13.900	0.0000	13.900	13.900	6.033	1.315	12.400	2.600	6.183	1.256	12.400	2.600	0.0000	0.0000	0.0000	0.0000
2017-05-28 16:00	7.667	1.486	15.300	0.300	7.633	1.423	14.600	0.300	7.317	1.449	14.000	1.100					79.0	28.7	0.0	0.0	25.7	0.2	27.6	24.9	83.8	0.0	83.8	83.7	13.900	0.0000	13.900	13.900	6.967	1.598	14.700	0.300	6.083	1.568	14.700	1.100	0.0000	0.0000	0.0000	0.0000
2017-05-28 17:00	7.350	1.526	14.000	1.800	7.233	1.597	12.900	2.500	6.500	1.673	12.300	0.300					118.3	37.5	0.0	0.0	23.1	0.2	24.9	21.0	83.7	0.0	83.8	83.7	13.933	0.0000	14.000	13.900	5.917	1.807	12.400	0.300	4.750	1.692	11.900	0.300	0.0000	0.0000	0.0000	0.0000
2017-05-28 18:00	5.867	1.377	11.900	1.100	5.817	1.330	11.900	1.100	5.517	1.315	10.900	0.300					46.5	19.1	0.0	0.0	20.6	0.2	21.3	19.6	83.7	0.0	83.8	83.7	13.767	0.0000	14.000	13.600	5.600	1.244	10.900	1.100	5.683	1.115	11.900	1.100	0.0000	0.0000	0.0000	0.0000
2017-05-28 19:00	7.933	0.747	10.900	4.100	7.950	0.768	10.900	3.300	7.667	0.791	10.900	4.800					77.9	19.6	0.0	0.0	20.8	0.2	21.6	20.1	83.7	0.0	83.8	83.6	13.567	0.0000	13.600	13.500	7.367	0.983	11.900	2.600	6.117	1.175	10.000	1.800	0.0000	0.0000	0.0000	0.0000
2017-05-28 20:00	7.317	0.731	11.900	4.100	7.383	0.808	10.900	4.100	7.233	0.913	10.900	3.300					125.5	22.0	0.0	0.0	20.4	0.1	20.7	19.8	83.8	0.0	83.8	83.7	13.500	0.0000	13.500	13.500	7.033	1.089	10.900	1.800	5.200	1.509	10.000	0.300	0.0000	0.0000	0.0000	0.0000
2017-05-28 21:00	6.100	0.918	10.000	2.500	6.150	0.923	10.000	3.300	5.700	0.977	10.000	1.800					125.4	23.5	0.0	0.0	20.2	0.1	21.0	19.6	83.8	0.0	83.8	83.7	13.467	0.0000	13.500	13.400	5.050	1.166	10.000	0.300	4.150	1.180	10.000	0.300	0.0000	0.0000	0.0000	0.0000
2017-05-28 22:00	5.233	0.803	8.500	2.500	5.200	0.836	8.500	1.800	4.400	0.992	8.500	0.300					154.9	28.1	0.0	0.0	20.4	0.1	20.7	20.1	83.8	0.0	83.8	83.8	13.400	0.0000	13.500	13.400	3.500	1.272	9.200	0.300	2.983	1.174	7.800	0.300	0.0000	0.0000	0.0000	0.0000
2017-05-28 23:00	7.450	1.230	14.600	1.100	7.683	1.226	15.300	1.800	7.400	1.269	15.200	0.300					9.9	33.7	0.0	0.0	19.2	0.1	20.4	17.9	83.9	0.0	83.9	83.8	13.400	0.0000	13.400	13.400	6.950	1.364	14.100	0.300	6.850	1.353	14.700	0.300	0.0000	0.0000	0.0000	0.0000
2017-05-29 00:00	8.517	0.771	11.900	4.800	8.483	0.801	12.400	4.800	7.867	0.949	10.900	4.800					42.8	8.3	0.0	0.0	18.0	0.1	18.1	17.6	83.8	0.0	83.9	83.8	13.400	0.0000	13.400	13.400	7.450	0.947	10.900	4.100	7.533	0.911	10.900	4.100	0.0000	0.0000	0.0000	0.0000
2017-05-29 01:00	7.400	0.545	9.200	4.800	7.283	0.542	8.500	4.800	6.867	0.596	8.500	4.100					65.3	6.1	0.0	0.0	18.0	0.1	18.1	17.9	83.8	0.0	83.8	83.7	13.400	0.0000	13.400	13.400	6.533	0.692	8.500	2.600	6.233	0.705	10.000	3.300	0.0000	0.0000	0.0000	0.0000
2017-05-29 02:00	5.883	0.935	10.000	1.800	5.900	0.905	10.000	1.800	5.550	0.906	10.000	1.800					85.6	18.8	0.0	0.0	17.8	0.1	18.1	17.6	83.8	0.0	83.8	83.7	13.400	0.0000	13.400	13.400	4.967	1.065	9.200	1.100	4.333	0.963	7.800	1.100	0.0000	0.0000	0.0000	0.0000
2017-05-29 03:00	6.417	0.970	9.200	2.500	6.600	0.912	10.000	3.300	6.733	0.889	10.900	3.300					99.2	21.0	0.0	0.0	17.9	0.1	18.1	17.6	83.7	0.0	83.8	83.6	13.367	0.0000	13.400	13.400	6.650	1.113	10.000	1.800	5.567	1.500	10.900	1.100	0.0000	0.0000	0.0000	0.0000
2017-05-29 04:00	3.683	0.558	6.300	1.800	3.700	0.574	6.300	1.800	3.433	0.564	6.300	0.300					94.8	7.5	0.0	0.0	17.7	0.1	18.1	17.3	83.7	0.0	83.8	83.7	13.300	0.0000	13.400	13.300	3.167	0.551	6.400	1.100	3.300	0.528	6.400	1.800	0.0000	0.0000	0.0000	0.0000
2017-05-29 05:00	4.883	0.574	7.200	2.500	4.983	0.558	7.200	1.800	5.067	0.564	7.800	2.600					105.5	16.0	0.0	0.0	17.1	0.1	17.3	16.7	83.7	0.0	83.8	83.7	13.300	0.0000	13.400	13.300	4.833	0.801	7.800	1.100	4.083	0.905	7.800	0.300	0.0000	0.0000	0.0000	0.0000
2017-05-29 06:00	4.817	0.572	7.200	3.300	4.700	0.567	6.300	2.500	4.067	0.734	6.300	1.100					124.9	24.0	0.0	0.0	17.4	0.1	17.9	16.7	83.8	0.0	83.8	83.7	13.667	0.0577	14.100	13.300	3.017	0.910	7.200	0.300	2.217	0.828	4.800	0.300	0.0000	0.0000	0.0000	0.0000
2017-05-29 07:00	3.433	0.374	5.600	1.100	3.300	0.440	4.800	0.300	2.433	0.653	4.800	0.300					67.3	18.8	0.0	0.0	17.4	0.1	17.9	17.0	83.8	0.0	83.8	83.7	14.100	0.0000	14.100	14.100	1.383	0.770	4.100	0.300	1.950	0.473	3.300	0.300	0.0000	0.0000	0.0000	0.0000
2017-05-29 08:00	2.617	0.488	4.100	1.100	2.533	0.507	4.100	1.100	2.167	0.580	4.100	0.300					39.8	9.6	0.0	0.0	18.2	0.1	19.3	17.3	83.8	0.0	83.9	83.8	14.100	0.0000	14.100	14.100	2.050	0.611	4.100	0.300	2.900	0.539	4.800	0.300	0.0000	0.0000	0.0000	0.0000
2017-05-29 09:00	2.783	0.903	6.300	0.300	2.750	0.889	6.300	0.300	2.517	0.968	6.300	0.300					43.8	21.7	0.0	0.0	20.0	0.2	21.3	19.0	83.9	0.0	83.9	83.8	14.033	0.0408	14.100	13.700	2.367	1.102	6.400	0.300	2.850	0.926	6.400	0.300	0.0000	0.0000	0.0000	0.0000
2017-05-29 10:00	3.550	1.201	9.200	0.300	3.533	1.183	7.800	0.300	3.500	1.285	7.800	0.300					57.1	32.6	0.0	0.0	21.3	0.3	23.7	19.8	83.9	0.0	83.9	83.9	14.000	0.0000	14.100	14.000	3.400	1.363	8.500	0.300	3.617	1.224	9.200	0.300	0.0000	0.0000	0.0000	0.0000
2017-05-29 11:00	3.667	1.331	9.200	0.300	3.833	1.378	8.500	0.300	3.833	1.446	10.000	0.300					194.5	28.6	0.0	0.0	22.6	0.3	24.0	21.6	83.9	0.0	83.9	83.8	13.983	0.0000	14.000	13.900	3.783	1.567	9.200	0.300	3.783	1.491	8.500	0.300	0.0000	0.0000	0.0000	0.0000
2017-05-29 12:00	5.433	1.165	10.900	0.300	5.383	1.165	10.000	0.300	5.367	1.232	10.000	0.300					197.4	18.6	0.0	0.0	23.8	0.3	24.9	23.1	83.8	0.0	83.9	83.8	13.900	0.0000	13.900	13.900	5.450	1.366	10.900	0.300	5.250	1.479	9.200	1.100	0.0000	0.0000	0.0000	0.0000
2017-05-29 13:00	3.967	1.135	9.200	0.300	4.017	1.117	9.200	0.300	3.983	1.142	8.500	0.300					202.7	53.3	0.0	0.0	24.0	0.2	26.1	23.4	83.8	0.0	83.8	83.7	13.900	0.0000	13.900	13.900	3.967	1.245	10.000	0.300	4.150	1.303	9.200	0.300	0.0000	0.0000	0.0000	0.0000
2017-05-29 14:00	3.067	1.234	7.800	0.300	3.033	1.243	8.500	0.300	2.833	1.256	7.800	0.300					113.8	51.3	0.0	0.0	24.8	0.3	26.1	22.8	83.8	0.0	83.8	83.6	13.900	0.0000	13.900	13.900	2.433	1.353	9.200	0.300	2.600	1.088	8.500	0.300	0.0000	0.0000	0.0000	0.0000
2017-05-29 15:00	4.017	1.319	12.400	0.300	4.050	1.230	11.900	0.300	3.883	1.131	10.900	0.300					66.6	42.1	0.0	0.0	21.7	0.2	23.1	20.7	83.6	0.0	83.7	83.5	13.900	0.0000	14.000	13.800	3.517	1.277	10.000	0.300	3.733	1.127	10.000	0.300	0.0000	0.0000	0.0000	0.0000
2017-05-29 16:00	11.500	2.351	19.700	0.300	11.417	2.304	18.900	1.100	11.300	2.365	18.800	1.800					241.1	32.9	0.0	0.0	19.7	0.7	23.7	15.3	83.5	0.0	83.6	83.4	13.683	0.0000	13.800	13.600	11.417	2.423	20.600	2.600	11.300	2.571	20.600	1.800	0.0000	0.0000	0.0000	0.0000
